,variable,CONTROL mean,CONTROL std,COVID mean,COVID std,p value(test T),p value (test Mann Whitneyu)
0,aseg-global_Supratentorial volume_,1011.30632,111.59858210446345,981.0315757575756,108.68848099688404,0.2181487349244235,0.3130059849795993
0,aseg-global_Supratentorial volume NotVent_,986.7977600000002,108.2154754695772,957.879414141414,103.42033321808134,0.21819016176526332,0.2840729721099463
0,aseg-global_Subcortical gray matter volume_,57.619159999999994,5.33084625614608,55.99888888888889,5.620100913991378,0.19574108470007048,0.22936260993902158
0,aseg-global_Left hemisphere cortical gray matter volume_,233.62832700835352,23.651093106470448,226.32425915666064,22.91101169743083,0.15956397915470752,0.16299469921865173
0,aseg-global_Right hemisphere cortical gray matter volume_,231.56963034361837,23.364456720886253,223.36643456440606,26.195418186387926,0.15582700262832883,0.16870211878428798
0,aseg-global_Total cortical gray matter volume_,465.1979573519719,46.879972054499135,449.6906937210668,47.60299010805637,0.14693747704384302,0.1574341198252558
0,aseg-global_Total gray matter volume_,633.283837351972,58.36448492414026,610.4039765493496,58.039177308407375,0.08104081930440458,0.07386743898380602
0,aseg-global_Left hemisphere cerebral white matter volume_,233.90552000000002,29.925034864390717,228.699702020202,27.433333010888827,0.4068196917216381,0.5375176195039617
0,aseg-global_Right hemisphere cerebral white matter volume_,231.06975999999997,30.78625787151902,224.64821717171722,29.299151311902587,0.3343116784444915,0.5582578109915826
0,aseg-global_Total cerebral white matter volume_,464.9752799999999,60.64411574885069,453.34791919191923,56.123322132944885,0.3642541149361941,0.5416345040066644
0,aseg-global_Mask Volume_,1582.02744,151.94648202905742,1544.6150808080808,154.38334006916602,0.27961614146638303,0.3100283142154101
0,aseg-global_Supratentorial volume voxel count_,986.7977600000002,108.2154754695772,957.879414141414,103.42033321808134,0.21819016176526332,0.2840729721099463
0,aseg-global_Brain Segmentation Volume Without Ventricles from Surf_,1125.4885599999998,117.91088824725503,1089.6316868686868,110.91335776122881,0.15636949560733,0.19517460898493488
0,aseg-global_Volume of ventricles and choroid plexus_,20.97504,10.560746341523405,19.58749494949495,11.752191905302427,0.5917235497903816,0.3832526672547535
0,aseg-global_Estimated Total Intracranial Volume_,1506.0936314219998,153.44656882964594,1447.8602696998078,169.15081320372985,0.12003900227505047,0.17455821157601115
0,aseg-global_Mean Thickness_,2.462071,0.08556418356025688,2.425445707070707,0.06796835171010718,0.024353379929932136,0.06257920570271686
0,aparc-a2009s-volume_G_and_S_frontomargin_rh,1.7047199999999998,0.2888082581921784,1.604111111111111,0.27066048801633874,0.1038934339360084,0.14674461113138856
0,aparc-a2009s-volume_G_and_S_frontomargin_lh,2.31324,0.3688695885178572,2.102979797979798,0.3394114948746138,0.007490243402000984,0.016493726021281872
0,aparc-a2009s-volume_G_and_S_frontomargin_mean,2.0089799999999998,0.26766013431215335,1.8535454545454544,0.27657162310822825,0.012795855702845707,0.021201601837552236
0,aparc-a2009s-volume_G_and_S_occipital_inf_rh,2.7552800000000004,0.5203954842232973,2.7692727272727273,0.5645891737050358,0.9106903680319959,0.9255697693861333
0,aparc-a2009s-volume_G_and_S_occipital_inf_lh,3.28392,0.7139326485507347,3.170959595959596,0.6407730172029291,0.4430668946867511,0.4039684161594007
0,aparc-a2009s-volume_G_and_S_occipital_inf_mean,3.0196000000000005,0.5264506347544216,2.9701161616161613,0.5170361365231939,0.6708260596546802,0.662865682675224
0,aparc-a2009s-volume_G_and_S_paracentral_rh,2.48756,0.4612079321376278,2.4843535353535353,0.36338938224049533,0.9703490031928074,1.0
0,aparc-a2009s-volume_G_and_S_paracentral_lh,2.9168000000000003,0.44658556477641176,2.8254242424242424,0.3679555233467898,0.29070278943384026,0.28687518835127457
0,aparc-a2009s-volume_G_and_S_paracentral_mean,2.70218,0.38327516442716025,2.6548888888888884,0.30533627794676726,0.5131771304439237,0.8566721053449591
0,aparc-a2009s-volume_G_and_S_subcentral_rh,2.8584000000000005,0.5317941331003944,2.7422020202020203,0.49971508167456785,0.30712394728545495,0.3175023536731324
0,aparc-a2009s-volume_G_and_S_subcentral_lh,3.14312,0.44998632571816377,3.058363636363636,0.4559042473434807,0.40665025362187157,0.42533824886833405
0,aparc-a2009s-volume_G_and_S_subcentral_mean,3.00076,0.4471541522040619,2.9002828282828284,0.41500844078959775,0.2890120392959162,0.3406479829102935
0,aparc-a2009s-volume_G_and_S_transv_frontopol_rh,2.7692400000000004,0.3958452222775967,2.5313838383838383,0.4570775111124023,0.018655345326489287,0.011865062001581661
0,aparc-a2009s-volume_G_and_S_transv_frontopol_lh,1.73448,0.21742740550967044,1.736050505050505,0.2584883992082672,0.9777394750857666,0.928042907501254
0,aparc-a2009s-volume_G_and_S_transv_frontopol_mean,2.2518599999999998,0.2510838389197255,2.1337171717171715,0.30739087296755563,0.07818971517244656,0.05390794641392558
0,aparc-a2009s-volume_G_and_S_cingul-Ant_rh,5.455839999999999,0.8040589053877417,5.232020202020203,0.9135903715203291,0.26507295290719163,0.34222750851968875
0,aparc-a2009s-volume_G_and_S_cingul-Ant_lh,4.4112,0.7197823745179279,4.276666666666667,0.8017859656378862,0.44612462592476165,0.3748135408212906
0,aparc-a2009s-volume_G_and_S_cingul-Ant_mean,4.93352,0.7085372179121339,4.7543434343434345,0.8021389124901884,0.30963047751376976,0.33126616441110524
0,aparc-a2009s-volume_G_and_S_cingul-Mid-Ant_rh,2.5033600000000003,0.42027479899069214,2.4505050505050505,0.49435051956958836,0.6241299384518717,0.6901928689456083
0,aparc-a2009s-volume_G_and_S_cingul-Mid-Ant_lh,2.19788,0.3180386926145937,2.1473232323232323,0.4565208453179916,0.6026964129304492,0.32817284124198154
0,aparc-a2009s-volume_G_and_S_cingul-Mid-Ant_mean,2.35062,0.28816080869310917,2.298914141414141,0.4278126976701086,0.5686808304361204,0.3235741246015813
0,aparc-a2009s-volume_G_and_S_cingul-Mid-Post_rh,2.568,0.34513620499738934,2.555373737373737,0.4331963683930773,0.892705786812506,0.6719236246651367
0,aparc-a2009s-volume_G_and_S_cingul-Mid-Post_lh,2.38008,0.33191187585462095,2.3072222222222223,0.3621379417968917,0.3628769835065181,0.32052771187508067
0,aparc-a2009s-volume_G_and_S_cingul-Mid-Post_mean,2.47404,0.2971224116420705,2.43129797979798,0.34615739695298275,0.5720901716965419,0.48936986061935805
0,aparc-a2009s-volume_G_cingul-Post-dorsal_rh,1.4215200000000001,0.2546721945298832,1.3288989898989896,0.27478446079960284,0.12929301816919844,0.1278209823850058
0,aparc-a2009s-volume_G_cingul-Post-dorsal_lh,1.5129600000000003,0.2632042109592221,1.5343333333333333,0.2647731412483725,0.7186784131968439,0.8420301928612246
0,aparc-a2009s-volume_G_cingul-Post-dorsal_mean,1.4672399999999999,0.233467258589579,1.4316161616161616,0.23123866578161925,0.4934118925327968,0.37986030438119667
0,aparc-a2009s-volume_G_cingul-Post-ventral_rh,0.71148,0.10870837134278112,0.7072020202020199,0.15451186994875446,0.8965128926735506,0.844464300101513
0,aparc-a2009s-volume_G_cingul-Post-ventral_lh,0.66244,0.1206973073436189,0.6530505050505051,0.142561077046008,0.7625525840916882,0.9230946456259469
0,aparc-a2009s-volume_G_cingul-Post-ventral_mean,0.6869600000000001,0.10173361047362861,0.6801262626262626,0.1326057787901514,0.8106097548322863,0.9230958520587934
0,aparc-a2009s-volume_G_cuneus_rh,3.285440000000001,0.4734916472336128,3.133222222222222,0.5582522207301226,0.21250654931831836,0.20949756598751512
0,aparc-a2009s-volume_G_cuneus_lh,2.88772,0.3923938837443826,2.8056464646464647,0.4680192153985472,0.4210041211142249,0.27301963963963005
0,aparc-a2009s-volume_G_cuneus_mean,3.08658,0.3841140423103535,2.9694343434343433,0.48118625549984534,0.26125130423795717,0.2281576508510833
0,aparc-a2009s-volume_G_front_inf-Opercular_rh,3.25516,0.6984161653341081,3.154565656565657,0.5559601395492997,0.4451683130723856,0.905804140203947
0,aparc-a2009s-volume_G_front_inf-Opercular_lh,3.2441200000000006,0.49550238142717334,3.191323232323232,0.5616409599772255,0.6683577343517992,0.5091452664586211
0,aparc-a2009s-volume_G_front_inf-Opercular_mean,3.2496400000000008,0.53441166092567,3.1729444444444446,0.48482969810831567,0.49009605359535735,0.6227102375033027
0,aparc-a2009s-volume_G_front_inf-Orbital_rh,1.03628,0.24161893551623806,1.051090909090909,0.24961538131690011,0.7901154878118012,0.9577807670563359
0,aparc-a2009s-volume_G_front_inf-Orbital_lh,1.17908,0.23662134307792268,1.1314646464646463,0.2089737466731126,0.32372470090236694,0.6359748649226887
0,aparc-a2009s-volume_G_front_inf-Orbital_mean,1.1076800000000002,0.20848920235829962,1.0912777777777776,0.1752005734285856,0.6882971040329371,0.6561014528029034
0,aparc-a2009s-volume_G_front_inf-Triangul_rh,2.22676,0.6042407274147172,2.1366363636363634,0.5839015582138835,0.49476394084855113,0.4004688671145895
0,aparc-a2009s-volume_G_front_inf-Triangul_lh,2.43352,0.40789838603913764,2.631565656565657,0.5318245867326848,0.08518368416829432,0.09026115971949723
0,aparc-a2009s-volume_G_front_inf-Triangul_mean,2.33014,0.36952273610699526,2.38410101010101,0.44386141303177185,0.5762918712202771,0.784060315735698
0,aparc-a2009s-volume_G_front_middle_rh,8.59808,1.7533942540113447,8.219929292929294,1.6358143341363107,0.31070398307154035,0.26626716372230075
0,aparc-a2009s-volume_G_front_middle_lh,9.61252,1.5610935835710384,9.32449494949495,1.5457485563519147,0.4076869573608324,0.46239856918308186
0,aparc-a2009s-volume_G_front_middle_mean,9.105300000000002,1.52200624861836,8.772212121212121,1.452136257259454,0.3121224960499071,0.28829278508363254
0,aparc-a2009s-volume_G_front_sup_rh,15.7302,2.291501909228967,14.916222222222224,2.106578958714117,0.0924402857082114,0.18157990467821494
0,aparc-a2009s-volume_G_front_sup_lh,17.05512,2.0434444026365552,16.264515151515155,2.000312880442969,0.08121022376102886,0.0963371870893338
0,aparc-a2009s-volume_G_front_sup_mean,16.39266,2.0549515896568793,15.590368686868686,1.8883417566012166,0.06463371698427348,0.11799947495783435
0,aparc-a2009s-volume_G_Ins_lg_and_S_cent_ins_rh,1.4014800000000003,0.20796817064156717,1.3776363636363633,0.23153610616945108,0.6398509114603754,0.6471205485644241
0,aparc-a2009s-volume_G_Ins_lg_and_S_cent_ins_lh,1.40072,0.19621470383230713,1.4199797979797977,0.21772815759134606,0.6878676015367864,0.8129145361450076
0,aparc-a2009s-volume_G_Ins_lg_and_S_cent_ins_mean,1.4011000000000002,0.18642938788363456,1.3988080808080807,0.1929833410790533,0.9574921309951416,0.8225940483395606
0,aparc-a2009s-volume_G_insular_short_rh,2.08452,0.3101127644368524,1.982111111111111,0.3051031571582577,0.13757130295694692,0.2233770575098567
0,aparc-a2009s-volume_G_insular_short_lh,2.2164,0.34182341932641186,2.227404040404041,0.3225539638189946,0.8805378400069303,0.9230957314180637
0,aparc-a2009s-volume_G_insular_short_mean,2.15046,0.3015124347905628,2.104757575757576,0.2829510068252998,0.47771056484191243,0.5031687674422322
0,aparc-a2009s-volume_G_occipital_middle_rh,5.346520000000001,0.9213863702776015,5.065666666666667,1.0073978907085728,0.20790506983346627,0.14501978498961665
0,aparc-a2009s-volume_G_occipital_middle_lh,4.87156,0.7215523242750082,4.786575757575758,0.8075816012463471,0.632259623960479,0.30559395001325906
0,aparc-a2009s-volume_G_occipital_middle_mean,5.10904,0.7344931772998303,4.926121212121212,0.8084802292425379,0.305690406456806,0.19950318967420955
0,aparc-a2009s-volume_G_occipital_sup_rh,2.9387600000000003,0.6488011559792415,2.7043939393939396,0.4521867010604751,0.03720506129886326,0.21176456650897824
0,aparc-a2009s-volume_G_occipital_sup_lh,2.4946,0.3806596248618968,2.429212121212121,0.3555576612362921,0.41949323208329814,0.7202592507330012
0,aparc-a2009s-volume_G_occipital_sup_mean,2.7166799999999993,0.47011507633769845,2.56680303030303,0.3584914240441081,0.0829528076833349,0.32510436880489924
0,aparc-a2009s-volume_G_oc-temp_lat-fusifor_rh,5.0552,1.0067665237448717,4.802282828282827,0.9440006490010311,0.23985534314147045,0.339072379946747
0,aparc-a2009s-volume_G_oc-temp_lat-fusifor_lh,4.777560000000001,0.7127548713735085,4.54219191919192,0.7639443920991557,0.16575041222873924,0.14077010772178034
0,aparc-a2009s-volume_G_oc-temp_lat-fusifor_mean,4.91638,0.7533878107145968,4.6722373737373735,0.7516142299955529,0.1494798525396413,0.22220480002947185
0,aparc-a2009s-volume_G_oc-temp_med-Lingual_rh,4.837959999999999,0.636284428014181,4.563666666666666,0.8213871169663957,0.12270111385704915,0.11509799595546501
0,aparc-a2009s-volume_G_oc-temp_med-Lingual_lh,4.98424,0.7176238151009204,4.663404040404041,0.7701710109488397,0.06171075557904109,0.10741076266601943
0,aparc-a2009s-volume_G_oc-temp_med-Lingual_mean,4.9111,0.6273098815577514,4.613535353535354,0.7404287755730172,0.06710134982546079,0.07089953613908313
0,aparc-a2009s-volume_G_oc-temp_med-Parahip_rh,3.49648,0.5409745157275587,3.4633535353535354,0.6877647662808657,0.8233337911405414,0.556165160138165
0,aparc-a2009s-volume_G_oc-temp_med-Parahip_lh,3.57084,0.7496123820571091,3.535010101010101,0.6914476752813842,0.8203268530522239,1.0
0,aparc-a2009s-volume_G_oc-temp_med-Parahip_mean,3.53366,0.5326789159521897,3.499181818181818,0.6378235371668306,0.8037596823308354,0.6471257242964414
0,aparc-a2009s-volume_G_orbital_rh,6.4862400000000004,0.7521230661711332,6.302363636363636,0.8767336115394279,0.33779347326191633,0.6901928689456083
0,aparc-a2009s-volume_G_orbital_lh,5.674880000000001,0.741865122512172,5.540808080808081,0.7866380112544529,0.4428664888220024,0.44364787125925753
0,aparc-a2009s-volume_G_orbital_mean,6.08056,0.6845618781381271,5.92158585858586,0.7802026785354548,0.3533534387380557,0.581510983127637
0,aparc-a2009s-volume_G_pariet_inf-Angular_rh,6.973720000000001,0.9085015831943645,6.471898989898991,1.25153341451678,0.06235266633486211,0.014380479200869203
0,aparc-a2009s-volume_G_pariet_inf-Angular_lh,6.129879999999999,1.0237397667376218,5.713686868686868,0.8712399637399824,0.04167123334631737,0.07089776079509848
0,aparc-a2009s-volume_G_pariet_inf-Angular_mean,6.551800000000001,0.8224233880226575,6.092792929292928,0.8744950175763275,0.019251725729929493,0.0068727428329686336
0,aparc-a2009s-volume_G_pariet_inf-Supramar_rh,5.37976,1.2382365242553621,5.456434343434342,1.0339594805309933,0.7510290344115068,0.6448908899003853
0,aparc-a2009s-volume_G_pariet_inf-Supramar_lh,6.451199999999999,1.2236564741244442,6.33110101010101,1.0293918701572826,0.6170848469909791,0.5815115776251114
0,aparc-a2009s-volume_G_pariet_inf-Supramar_mean,5.915480000000001,1.0841399575239352,5.893767676767676,0.9031472333274329,0.9181089821493518,0.9280440367299939
0,aparc-a2009s-volume_G_parietal_sup_rh,4.78096,1.033103353977713,4.634636363636364,0.9116083393532985,0.4865956924168241,0.41457626892925126
0,aparc-a2009s-volume_G_parietal_sup_lh,5.9915199999999995,1.4041863337890739,5.872959595959596,0.8801774046503228,0.5991474880244928,0.7366355466312479
0,aparc-a2009s-volume_G_parietal_sup_mean,5.38624,1.128447791954358,5.253797979797978,0.7810275378588366,0.4930077883607378,0.44365074015115413
0,aparc-a2009s-volume_G_postcentral_rh,3.5600000000000005,0.9190418017333778,3.530060606060606,0.6708597562948276,0.8542133603588447,0.7109594467304635
0,aparc-a2009s-volume_G_postcentral_lh,4.27488,0.7423579729483615,4.053585858585858,0.6911048092359077,0.1612656256799535,0.17854506563842076
0,aparc-a2009s-volume_G_postcentral_mean,3.9174399999999996,0.6895689069991482,3.7918232323232326,0.5921900391039479,0.36139400854849313,0.4110199516070807
0,aparc-a2009s-volume_G_precentral_rh,5.6832400000000005,1.2121380999429616,5.624141414141415,1.0772380690214212,0.8115648658852624,0.36814737719384616
0,aparc-a2009s-volume_G_precentral_lh,5.97808,0.923939298150407,5.8383939393939395,0.8501839515019475,0.4721026006000969,0.21984898399274244
0,aparc-a2009s-volume_G_precentral_mean,5.83066,0.9893231874198981,5.731267676767677,0.891012523999601,0.6269012742779239,0.2544012018946431
0,aparc-a2009s-volume_G_precuneus_rh,5.424639999999999,1.0103479136746247,5.218383838383838,0.8799845859859544,0.3117183747419479,0.29975270165097423
0,aparc-a2009s-volume_G_precuneus_lh,6.216120000000001,1.1692506617487972,5.845171717171719,0.8872632773160127,0.08339339153817034,0.16773793117457303
0,aparc-a2009s-volume_G_precuneus_mean,5.82038,1.035993507460351,5.531777777777777,0.787527671111587,0.12837851522808633,0.18056475326560306
0,aparc-a2009s-volume_G_rectus_rh,1.9006399999999999,0.18631869650324057,1.9063030303030304,0.2931535244002272,0.9269621413291954,0.9354694537779511
0,aparc-a2009s-volume_G_rectus_lh,2.2299599999999997,0.2728697002844642,2.167555555555556,0.2994682096930825,0.3455476051349635,0.17654086643333644
0,aparc-a2009s-volume_G_rectus_mean,2.0653,0.19849601171476133,2.036929292929293,0.26262374158360574,0.6149135496438882,0.5375131386444536
0,aparc-a2009s-volume_G_subcallosal_rh,0.82104,0.232114641215643,0.8289898989898989,0.1896410946891197,0.8584429646523988,0.4163553456332969
0,aparc-a2009s-volume_G_subcallosal_lh,1.02084,0.2793357716679576,1.0286666666666666,0.27637589014431274,0.8997409147816542,0.8738144067132776
0,aparc-a2009s-volume_G_subcallosal_mean,0.92094,0.23941183659125964,0.9288282828282829,0.20490423549192788,0.8683309763236815,0.6359748649226887
0,aparc-a2009s-volume_G_temp_sup-G_T_transv_rh,0.79096,0.16083155784857647,0.762080808080808,0.18175042749115583,0.4695144072720545,0.36319122315226327
0,aparc-a2009s-volume_G_temp_sup-G_T_transv_lh,0.9498000000000002,0.16784045003117296,1.0249393939393938,0.21698419100609087,0.10952514425915721,0.09570959035613598
0,aparc-a2009s-volume_G_temp_sup-G_T_transv_mean,0.8703799999999999,0.14134350002741547,0.893510101010101,0.17807959381597643,0.5478726953865896,0.8153325969578311
0,aparc-a2009s-volume_G_temp_sup-Lateral_rh,5.12212,0.4922293943545698,4.963919191919192,0.7987981747698644,0.3468863042431669,0.2596298338817672
0,aparc-a2009s-volume_G_temp_sup-Lateral_lh,6.03256,0.818232499558245,5.895171717171717,0.9046669929711766,0.4909032013244802,0.3205284733676489
0,aparc-a2009s-volume_G_temp_sup-Lateral_mean,5.57734,0.6051525413755885,5.429545454545455,0.7063727411525828,0.338839216017395,0.2570059166324645
0,aparc-a2009s-volume_G_temp_sup-Plan_polar_rh,1.8833999999999997,0.22839275382551,1.8317272727272729,0.3076287790132451,0.43343386785188776,0.25051226194025744
0,aparc-a2009s-volume_G_temp_sup-Plan_polar_lh,1.7967600000000001,0.3245023471923328,1.7670909090909093,0.31071215404553154,0.6731528921774799,0.7202592507330012
0,aparc-a2009s-volume_G_temp_sup-Plan_polar_mean,1.8400799999999997,0.256348504644231,1.7994090909090907,0.2720439111805107,0.5006987637207275,0.3918041094839886
0,aparc-a2009s-volume_G_temp_sup-Plan_tempo_rh,1.6486800000000001,0.2662036688953278,1.5534646464646462,0.28358428589532514,0.13163160787113545,0.12170164488182308
0,aparc-a2009s-volume_G_temp_sup-Plan_tempo_lh,2.04312,0.523614546525718,1.7849191919191918,0.39429486730493185,0.00731537715173287,0.010475147830514335
0,aparc-a2009s-volume_G_temp_sup-Plan_tempo_mean,1.8459,0.3573199138493869,1.6691919191919191,0.2876067034204898,0.010216042068778138,0.020009315585536938
0,aparc-a2009s-volume_G_temporal_inf_rh,7.0267599999999995,1.2862517016509636,6.581868686868687,1.2184899038753736,0.10929177867928447,0.24542957914528207
0,aparc-a2009s-volume_G_temporal_inf_lh,7.177439999999999,1.348976188324563,6.736333333333333,1.2350628340621512,0.11989755299071053,0.21751904870076078
0,aparc-a2009s-volume_G_temporal_inf_mean,7.102099999999999,1.1441399335308597,6.659101010101011,1.0575933740312897,0.06808314958446564,0.1301769860907409
0,aparc-a2009s-volume_G_temporal_middle_rh,8.03128,1.295226444809298,7.98160606060606,1.5080053579330317,0.880134946000854,0.9701915337839616
0,aparc-a2009s-volume_G_temporal_middle_lh,7.522919999999999,1.2548687155767861,7.431080808080807,1.1837108864884098,0.7325807141044249,0.6764755142753972
0,aparc-a2009s-volume_G_temporal_middle_mean,7.777099999999999,1.2073607580172545,7.706343434343434,1.2323395653466205,0.7972006769904014,0.8566723284390456
0,aparc-a2009s-volume_Lat_Fis-ant-Horizont_rh,0.5454000000000001,0.15267176119592865,0.4882929292929292,0.14951085228000993,0.09180660889915364,0.0666262692597936
0,aparc-a2009s-volume_Lat_Fis-ant-Horizont_lh,0.40832,0.10840653424340557,0.39571717171717175,0.08097543598360873,0.5190058301466681,0.6787348794707179
0,aparc-a2009s-volume_Lat_Fis-ant-Horizont_mean,0.47686,0.09730423937321539,0.4420050505050504,0.08799302775456581,0.08578040402779011,0.12626424599866817
0,aparc-a2009s-volume_Lat_Fis-ant-Vertical_rh,0.30848000000000003,0.11633540590321877,0.3108080808080808,0.09654983663602121,0.9179450779470184,0.6719177909513406
